-3.622095,-6.341854,
-2.529130,-7.662384,
-6.584360,-2.301160,
-5.769899,-0.357907,
-4.969522,3.877883,
5.301621,-1.998436,
0.584723,6.879337,
-4.526533,-6.524273,
5.844070,-0.327586,
4.869654,4.410817,
