0.340188,-0.105617,0.283099,
3.330513,-3.622095,-6.341854,
7.529788,-2.529130,-7.662384,
3.221106,-6.584360,-2.301160,
0.214930,-5.769899,-0.357907,
-4.675297,-4.969522,3.877883,
-2.553173,5.301621,-1.998436,
-5.732747,0.584723,6.879337,
2.448230,-4.526533,-6.524273,
-3.816075,5.844070,-0.327586,
-3.252644,4.869654,4.410817,
