0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.297612,2.479104,-1.774131,-0.417294,1.576025,-2.078047,-1.427022,-2.826863,-0.076796,-0.158090,2.314693,
-1.264474,0.822605,0.940277,-0.431005,0.945306,-0.654704,-1.521703,0.417398,-0.959631,-2.054186,0.225568,
0.673130,-1.202859,-2.085973,1.363136,-2.505684,1.766241,2.375197,-1.270260,2.230294,3.929585,0.615346,
-2.239451,3.257275,3.051727,-1.707690,2.183889,-0.393611,-4.765569,1.968305,-2.580106,-0.254224,0.778044,
